Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Description,Electric-Only Range,PHEV Type,Drivetrain
12894,41,1.0,469,27,"Air Dream P AWD w/19"" wheels",2022,117.0,114.0,,,,Automatic,e-motor,370kW and 459kW electric motors,"370kW and 459kW electrics motors;
150Ah battery",471.0,,AWD
12895,41,1.0,469,27,"Air Dream P AWD w/21"" wheels",2022,110.0,111.0,,,,Automatic,e-motor,370kW and 459kW electric motors,"370kW and 459kW electrics motors;
150Ah battery",451.0,,AWD
12896,41,1.0,469,27,"Air Dream R AWD w/19"" wheels",2022,126.0,125.0,,,,Automatic,e-motor,198kW and 498kW electric motors,"198kW and 498kW electrics motors;
150Ah battery",520.0,,AWD
12897,41,1.0,469,27,"Air Dream R AWD w/21"" wheels",2022,115.0,117.0,,,,Automatic,e-motor,198kW and 498kW electric motors,"198kW and 498kW electrics motors;
150Ah battery",481.0,,AWD
12898,41,1.0,469,27,"Air G Touring AWD w/19"" wheels",2022,130.0,132.0,,,,Automatic,e-motor,178kW and 433kW electric motors,"178kW and 433kW electrics motors;
143Ah battery",516.0,,AWD
12899,41,1.0,469,27,"Air G Touring AWD w/21"" wheels",2022,121.0,122.0,,,,Automatic,e-motor,178kW and 433kW electric motors,"178kW and 433kW electrics motors;
143Ah battery",469.0,,AWD
12986,45,9.0,239,27,AMG E53 4MATIC+,2022,,,21.0,29.0,24.0,Automatic,SI,3.0L,3.0L V6,,,AWD
12988,45,9.0,239,27,AMG E53 4MATIC+ (Convertible),2022,,,20.0,28.0,23.0,Automatic,SI,3.0L,3.0L V6,,,AWD
12987,45,9.0,239,27,AMG E53 4MATIC+ (Coupe),2022,,,20.0,28.0,23.0,Automatic,SI,3.0L,3.0L V6,,,AWD
12932,45,9.0,239,29,AMG GLE 53 4MATIC+,2022,,,18.0,22.0,19.0,Automatic,SI,3.0L,3.0L V6,,,AWD
12989,45,9.0,239,29,AMG GLE 53 4MATIC+ (Coupe),2022,,,17.0,21.0,19.0,Automatic,SI,3.0L,3.0L V6,,,AWD
13103,45,9.0,239,29,AMG GLE 63 4MATIC+,2022,,,14.0,18.0,15.0,Automatic,SI,4.0L,4.0L V8,,,AWD
13102,45,9.0,239,29,AMG GLE 63 S 4MATIC+,2022,,,15.0,19.0,16.0,Automatic,SI,4.0L,4.0L V8,,,AWD
13101,45,9.0,239,29,AMG GLE 63 S 4MATIC+ (coupe),2022,,,15.0,19.0,16.0,Automatic,SI,4.0L,4.0L V8,,,AWD
12984,45,9.0,239,27,AMG GT 43 4MATIC+,2022,,,19.0,25.0,21.0,Automatic,SI,3.0L,3.0L V6,,,AWD
12985,45,9.0,239,27,AMG GT 53 4MATIC+,2022,,,19.0,25.0,21.0,Automatic,SI,3.0L,3.0L V6,,,AWD
13091,45,9.0,239,27,C 300,2022,,,25.0,35.0,29.0,Automatic,SI,2.0L,2.0L I4,,,RWD
13092,45,9.0,239,27,C 300 4MATIC,2022,,,23.0,33.0,27.0,Automatic,SI,2.0L,2.0L I4,,,AWD
12933,45,9.0,239,27,CLS 450 4MATIC,2022,,,22.0,30.0,25.0,Automatic,SI,3.0L,3.0L V6,,,AWD
12934,45,9.0,239,27,E 450 4MATIC,2022,,,23.0,30.0,25.0,Automatic,SI,3.0L,3.0L V6,,,AWD
12935,45,9.0,239,27,E 450 4MATIC All-Terrain (wagon),2022,,,21.0,28.0,24.0,Automatic,SI,3.0L,3.0L V6,,,AWD
12945,45,9.0,239,27,E 450 4MATIC (Convertible),2022,,,22.0,29.0,24.0,Automatic,SI,3.0L,3.0L V6,,,AWD
12944,45,9.0,239,27,E 450 4MATIC (Coupe),2022,,,22.0,29.0,24.0,Automatic,SI,3.0L,3.0L V6,,,AWD
12943,45,9.0,239,27,E 450 (Convertible),2022,,,22.0,29.0,25.0,Automatic,SI,3.0L,3.0L V6,,,RWD
12942,45,9.0,239,27,E 450 (Coupe),2022,,,22.0,29.0,25.0,Automatic,SI,3.0L,3.0L V6,,,RWD
12958,41,1.0,239,27,EQS450+,2022,97.0,97.0,,,,Automatic,e-motor,245 kW electric motor,"245 kW electric motor;
282 Ah battery",350.0,,RWD
12959,41,1.0,239,27,EQS 580 4MATIC,2022,92.0,99.0,,,,Automatic,e-motor,135 and 255 kW electric motors,"135 kW and 255 kW electric motors;
282 Ah battery",340.0,,AWD
13085,45,9.0,239,29,GLE 450 4MATIC,2022,,,20.0,26.0,22.0,Automatic,SI,3.0L,3.0L V6,,,AWD
12937,45,9.0,239,29,GLE 450 4MATIC,2022,,,20.0,25.0,22.0,Automatic,SI,3.0L,3.0L V6,,,AWD
13104,45,9.0,239,29,GLE 580 4MATIC,2022,,,16.0,21.0,18.0,Automatic,SI,4.0L,4.0L V8,,,AWD
12936,45,9.0,239,29,GLS 450 4MATIC,2022,,,18.0,24.0,20.0,Automatic,SI,3.0L,3.0L V6,,,AWD
13105,45,9.0,239,29,GLS 580 4MATIC,2022,,,16.0,21.0,18.0,Automatic,SI,4.0L,4.0L V8,,,AWD
13100,45,9.0,239,29,GLS 600 4MATIC Maybach,2022,,,14.0,20.0,17.0,Automatic,SI,4.0L,4.0L V8,,,AWD
12990,45,9.0,239,27,S 500 4MATIC,2022,,,21.0,30.0,24.0,Automatic,SI,3.0L,3.0L V6,,,AWD
13032,45,9.0,239,27,S 580 4MATIC,2022,,,16.0,25.0,19.0,Automatic,SI,4.0L,4.0L V8,,,AWD
13033,45,9.0,239,27,S 580 4MATIC Maybach,2022,,,15.0,24.0,18.0,Automatic,SI,4.0L,4.0L V8,,,AWD
12837,57,9.0,425,27,Cooper SE Countryman ALL4,2022,,,29.0,30.0,29.0,Automatic,SI,1.5L,"1.5L I3;
65 kW electric motor",18.0,Blended,AWD
12904,57,9.0,263,29,Outlander PHEV,2022,,,26.0,26.0,26.0,Automatic,SI,2.4L,"2.4L I4;
60 kW and 70 kW electric motors",24.0,Blended,AWD
12881,41,9.0,217,27,Leaf (40 kWh battery pack),2022,123.0,99.0,,,,Automatic,e-motor,110 kW electric motor,"110 kW electric motor;
115 Ah battery",149.0,,FWD
12882,41,1.0,217,27,Leaf (62 kWh battery pack),2022,118.0,97.0,,,,Automatic,e-motor,160 kW electric motor,"160 kW electric motor;
176 Ah battery",226.0,,FWD
12883,41,1.0,217,27,Leaf SV/SL (62 kWh battery pack),2022,114.0,94.0,,,,Automatic,e-motor,160 kW electric motor,"160 kW electric motor;
176 Ah battery",215.0,,FWD
12884,41,1.0,462,27,Polestar 2 (Dual Motor),2022,94.0,84.0,,,,Automatic,e-motor,150kW electric motors (X2),"dual 150 kW electric motors (300kW total);
196 Ah battery",249.0,,AWD
13009,41,1.0,462,27,Polestar 2 (Single Motor),2022,113.0,100.0,,,,Automatic,e-motor,170kW electric motor,"170kW electric motor;
196 Ah battery",270.0,,FWD
12891,57,9.0,391,29,Cayenne/Coupe/Platinum e-Hybrid,2022,,,20.0,22.0,21.0,Automatic,SI,3.0L ,"3.0L V6;
99 kW electric motor",17.0,Blended,AWD
12890,57,9.0,391,29,Cayenne Turbo S/Coupe e-Hybrid ,2022,,,17.0,20.0,18.0,Automatic,SI,4.0L,"4.0L V8;
99 kW electric motor",15.0,Blended,AWD
12947,57,9.0,391,27,Panamera 4 E-Hybrid Executive,2022,,,21.0,24.0,22.0,Automatic,SI,2.9L,"2.9L V6;
70 kW electric motor",19.0,Blended,AWD
12948,57,9.0,391,27,Panamera 4S E-Hybrid Executive,2022,,,21.0,23.0,22.0,Automatic,SI,2.9L,"2.9L V6;
70 kW electric motor",19.0,Blended,AWD
12992,57,9.0,391,27,Panamera Turbo S E-Hybrid Executive/ST,2022,,,18.0,22.0,19.0,Automatic,SI,4.0L,"4.0L V8;
100 kW electric motor",17.0,Blended,AWD
12966,41,1.0,391,27,Taycan 4 Cross Turismo,2022,76.0,77.0,,,,Automatic,e-motor,175 and 320 kW electric motors,"175 and 320 kW electric motors;
129 Ah battery",215.0,,AWD
12967,41,1.0,391,27,Taycan 4S Cross Turismo,2022,75.0,75.0,,,,Automatic,e-motor,175 and 320 kW electric motors,"175 and 320 kW electric motors;
129 Ah battery",215.0,,AWD
12960,41,1.0,391,27,Taycan 4S Perf Battery,2022,79.0,80.0,,,,Automatic,e-motor,150 and 270 kW electric motors,"150 and 270 kW electric motors;
129 Ah battery",199.0,,AWD
12961,41,1.0,391,27,Taycan 4S Perf Battery Plus,2022,72.0,81.0,,,,Automatic,e-motor,175 and 320 kW electric motors,"175 and 320 kW electric motors;
129 Ah battery",227.0,,AWD
12964,41,1.0,391,27,Taycan Perf Battery,2022,76.0,84.0,,,,Automatic,e-motor,240 kW electric motor,"240 kW electric motor; 
129 Ah battery",200.0,,AWD
12965,41,1.0,391,27,Taycan Perf Battery Plus,2022,71.0,80.0,,,,Automatic,e-motor,280 kW electric motor,"280 kW electric motor; 
129 Ah battery",225.0,,AWD
12962,41,1.0,391,27,Taycan Turbo,2022,71.0,75.0,,,,Automatic,e-motor,170 and 335 kW electric motors,"170 and 335 kW electric motors;
129 Ah battery",212.0,,AWD
12968,41,1.0,391,27,Taycan Turbo Cross Turismo,2022,72.0,72.0,,,,Automatic,e-motor,175 and 355 kW electric motors,"175 and 355 kW electric motors;
129 Ah battery",204.0,,AWD
12963,41,1.0,391,27,Taycan Turbo S,2022,69.0,71.0,,,,Automatic,e-motor,190 and 335 kW electric motors,"190 and 335 kW electric motors;
129 Ah battery",201.0,,AWD
12969,41,1.0,391,27,Taycan Turbo S Cross Turismo,2022,74.0,73.0,,,,Automatic,e-motor,175 and 355 kW electric motors,"175 and 355 kW electric motors;
129 Ah battery",202.0,,AWD
12872,45,9.0,349,25,1500 4X2,2022,,,18.0,23.0,20.0,Automatic,SI,5.7L,5.7L V8,,,RWD
12871,45,9.0,349,25,1500 4X2,2022,,,20.0,25.0,22.0,Automatic,SI,3.6L,3.6L V6,,,RWD
12874,45,9.0,349,25,1500 4X4,2022,,,19.0,24.0,21.0,Automatic,SI,3.6L,3.6L V8,,,4WD
12873,45,9.0,349,25,1500 4X4,2022,,,18.0,22.0,19.0,Automatic,SI,5.7L,5.7L V8,,,4WD
12870,45,9.0,349,25,1500 HFE 4X2,2022,,,20.0,26.0,23.0,Automatic,SI,3.6L,3.6L V6,,,RWD
12970,41,1.0,470,29,R1S,2022,73.0,65.0,,,,Automatic,e-motor,"162, 162, 163, 163 kW ","162, 162, 163, 163kW electric independent electric motors;
360Ah battery",316.0,,Part-Time 4WD
12971,41,1.0,470,25,R1T,2022,74.0,66.0,,,,Automatic,e-motor,"162, 162, 163, 163 kW ","162, 162, 163, 163kW electric independent electric motors;
360Ah battery",314.0,,Part-Time 4WD
13014,41,1.0,237,27,Model 3 (Long Range) AWD,2022,134.0,126.0,,,,Automatic,e-motor,98 kW and 195 kW electric motors,"98 kW and 195 kW electric motors; 
235 Ah battery",353.0,,AWD
13015,41,1.0,237,27,Model 3 Performance AWD,2022,118.0,107.0,,,,Automatic,e-motor,131kW and 190 kW electric motors,"131kW and 190 kW electric motors; 
235 Ah battery",315.0,,AWD
13013,41,1.0,237,27,Model 3 RWD,2022,138.0,126.0,,,,Automatic,e-motor,192 kW electric motor,"192 kW electric motor; 
174 Ah battery",272.0,,RWD
13010,41,1.0,237,27,Model S ,2022,124.0,115.0,,,,Automatic,e-motor,247 kW dual electric motors,"247 kW dual electric motors;
256 Ah battery",405.0,,AWD
13012,41,1.0,237,27,"Model S Plaid (19"" Wheels)",2022,119.0,112.0,,,,Automatic,e-motor,250 kW electric motors (X3),"250 kW electric motors (X3);
256 Ah battery",396.0,,AWD
13011,41,1.0,237,27,"Model S Plaid (21"" Wheels)",2022,102.0,99.0,,,,Automatic,e-motor,250 kW electric motors (X3),"250 kW electric motors (X3);
256 Ah battery",348.0,,AWD
13019,41,1.0,237,29,Model X AWD,2022,107.0,97.0,,,,Automatic,e-motor,243 and 248 kW electric motors,"243 and 248 kW electric motors;
256 Ah battery",348.0,,AWD
13020,41,1.0,237,29,"Model X Plaid (20"" Wheels)",2022,103.0,93.0,,,,Automatic,e-motor,230kW electric motors (X3),"230kW electric motors (X3);
256 Ah battery",333.0,,AWD
13021,41,1.0,237,29,"Model X Plaid (22"" Wheels)",2022,94.0,88.0,,,,Automatic,e-motor,230kW electric motors (X3),"230kW electric motors (X3);
256 Ah battery",311.0,,AWD
13075,41,1.0,237,29,Model Y AWD,2022,129.0,116.0,,,,Automatic,e-motor,91 and 200 kW electric motors,"91 and 200 kW electric motors;
235 Ah battery",279.0,,AWD
13017,41,1.0,237,29,Model Y (Long Range) AWD,2022,127.0,117.0,,,,Automatic,e-motor,91 and 200 kW electric motors,"91 and 200 kW electric motors;
235 Ah battery",330.0,,AWD
13016,41,1.0,237,29,Model Y Performance AWD,2022,115.0,106.0,,,,Automatic,e-motor,133 and 179 kW electric motors,"133 and 179 kW electric motors;
235 Ah battery",303.0,,AWD
13018,41,1.0,237,29,Model Y RWD,2022,140.0,119.0,,,,Automatic,e-motor,209 kW electric motor,"209 kW electric motor;
158 Ah battery",244.0,,RWD
12875,45,9.0,221,27,Avalon Hybrid ,2022,,,43.0,43.0,43.0,Automatic,SI,2.5L,2.5L I4,,,FWD
12876,45,9.0,221,27,Avalon Hybrid XLE,2022,,,43.0,44.0,44.0,Automatic,SI,2.5L,2.5L I4,,,FWD
12877,45,9.0,221,27,Camry Hybrid LE,2022,,,51.0,53.0,52.0,Automatic,SI,2.5L,2.5L I4,,,FWD
12878,45,9.0,221,27,Camry Hybrid SE/XLE/XSE,2022,,,44.0,47.0,46.0,Automatic,SI,2.5L,2.5L I4,,,FWD
12827,45,9.0,221,27,Corolla Hybrid,2022,,,53.0,52.0,52.0,Automatic,SI,1.8L,1.8L I4,,,FWD
12940,45,9.0,221,29,Highlander Hybrid,2022,,,36.0,35.0,36.0,Automatic,SI,2.5L,2.5L I4,,,RWD
12939,45,9.0,221,29,Highlander Hybrid AWD,2022,,,35.0,35.0,35.0,Automatic,SI,2.5L,2.5L I4,,,AWD
12938,45,9.0,221,29,Highlander Hybrid AWD LTD/PLAT,2022,,,35.0,34.0,35.0,Automatic,SI,2.5L,2.5L I4,,,AWD
13065,9,1.0,221,27,Mirai LE,2022,76.0,71.0,,,,Automatic,FC,134 kW electric motor,"134 kW electric motor;
311 V Lithium ion battery",,,RWD
13064,9,1.0,221,27,Mirai Limited,2022,67.0,64.0,,,,Automatic,FC,134 kW electric motor,"134 kW electric motor;
311 V Lithium ion battery",,,RWD
13063,9,1.0,221,27,Mirai XLE,2022,76.0,71.0,,,,Automatic,FC,134 kW electric motor,"134 kW electric motor;
311 V Lithium ion battery",,,RWD
12828,45,9.0,221,27,Prius,2022,,,54.0,50.0,52.0,Automatic,SI,1.8L,1.8L I4,,,FWD
12829,45,9.0,221,27,Prius AWD,2022,,,51.0,47.0,49.0,Automatic,SI,1.8L,1.8L I4,,,AWD
12830,45,9.0,221,27,Prius Eco,2022,,,58.0,53.0,56.0,Automatic,SI,1.8L,1.8L I4,,,FWD
12892,57,1.0,221,27,Prius Prime,2022,,,55.0,53.0,54.0,Automatic,SI,1.8L,"1.8L I4;
23 & 53 kW electric motor",25.0,Blended,FWD
13034,45,9.0,221,29,RAV4 Hybrid AWD,2022,,,41.0,38.0,40.0,Automatic,SI,2.5L,2.5L I4,,,AWD
13041,57,1.0,221,27,RAV4 Prime AWD,2022,,,40.0,36.0,38.0,Automatic,SI,2.5L,"2.5L I4;
40 & 134 kW electric motors",42.0,Blended,AWD
12941,45,9.0,221,9,Sienna AWD,2022,,,35.0,36.0,35.0,Automatic,SI,2.5L,2.5L I4,,,AWD
13086,45,9.0,221,25,TUNDRA 2WD,2022,,,20.0,24.0,22.0,Automatic,SI,3.4L,3.4L V6,,,RWD
13087,45,9.0,221,25,TUNDRA 4WD,2022,,,19.0,22.0,20.0,Automatic,SI,3.4L,3.4L V6,,,Part-Time 4WD
13088,45,9.0,221,25,TUNDRA 4WD PRO,2022,,,18.0,20.0,19.0,Automatic,SI,3.4L,3.4L V6,,,Part-Time 4WD
12991,45,9.0,221,29,Venza AWD,2022,,,40.0,37.0,39.0,Automatic,SI,2.5L,2.5L I4,,,AWD
13096,41,1.0,347,29,ID.4 AWD Pro,2022,106.0,96.0,,,,Automatic,e-motor,80 and 150 kW electric motors,"80 and 150 kW electric motors;
234 Ah battery",251.0,,AWD
13097,41,1.0,347,29,ID.4 AWD Pro S,2022,100.0,90.0,,,,Automatic,e-motor,80 and 150 kW electric motors,"80 and 150 kW electric motors;
234 Ah battery",245.0,,AWD
13098,41,1.0,347,29,ID.4 Pro,2022,116.0,98.0,,,,Automatic,e-motor,150 kW electric motor,"150 kW electric motor;
234 Ah battery",275.0,,RWD
13099,41,1.0,347,29,ID.4 Pro S,2022,110.0,93.0,,,,Automatic,e-motor,150 kW electric motor,"150 kW electric motor;
234 Ah battery",262.0,,RWD
13022,41,1.0,395,29,C40 Recharge Twin,2022,94.0,80.0,,,,Automatic,e-motor,150 kW electric motors (X2),"150 kW electric motors (X2);
196 Ah battery",226.0,,AWD
12845,57,9.0,395,27,S60 T8 AWD Recharge,2022,,,28.0,33.0,30.0,Automatic,SI,2.0L,"2.0L I4;
34 & 65 kW electric motors",22.0,Blended,AWD
13076,57,9.0,395,27,S60 T8 AWD Recharge ext. Range,2022,,,30.0,33.0,31.0,Automatic,SI,2.0L,"2.0L I4;
34 &107 kW electric motors",40.0,Blended,AWD
12846,57,9.0,395,27,S90 T8 AWD Recharge,2022,,,28.0,31.0,30.0,Automatic,SI,2.0L,"2.0L I4;
34 & 65 kW electric motors",21.0,Blended,AWD
13077,57,9.0,395,27,S90 T8 AWD Recharge ext. Range,2022,,,28.0,31.0,29.0,Automatic,SI,2.0L,"2.0L I4;
34 &107 kW electric motors",38.0,Blended,AWD
12893,57,9.0,395,27,V60 T8 AWD Recharge,2022,,,28.0,33.0,30.0,Automatic,SI,2.0L,"2.0L I4;
34 & 65 kW electric motors",22.0,Blended,AWD
13078,57,9.0,395,27,V60 T8 AWD Recharge ext. Range,2022,,,30.0,33.0,31.0,Automatic,SI,2.0L,"2.0L I4;
34 &107 kW electric motors",40.0,Blended,AWD
12885,41,1.0,395,29,XC40 Recharge Twin,2022,92.0,79.0,,,,Automatic,e-motor,150kW electric motor,"150 kW electric motor;
196 Ah battery",223.0,,AWD
12847,57,9.0,395,29,XC60 T8 AWD Recharge,2022,,,24.0,27.0,25.0,Automatic,SI,2.0L,"2.0L I4;
34 & 65 kW electric motors",19.0,Blended,AWD
13079,57,9.0,395,29,XC60 T8 AWD Recharge ext. Range,2022,,,28.0,28.0,28.0,Automatic,SI,2.0L,"2.0L I4;
34 &107 kW electric motors",36.0,Blended,AWD
12848,57,9.0,395,29,XC90 T8 AWD Recharge,2022,,,26.0,28.0,27.0,Automatic,SI,2.0L,"2.0L I4;
34 & 65 kW electric motors",18.0,Blended,AWD
13080,57,9.0,395,29,XC90 T8 AWD Recharge ext. Range,2022,,,25.0,27.0,26.0,Automatic,SI,2.0L,"2.0L I4;
34 &107 kW electric motors",36.0,Blended,AWD
12717,45,9.0,365,27,NSX,2021,,,21.0,22.0,21.0,Automatic,SI,3.5L,3.5L V6,,,
12597,45,9.0,377,27,A4 allroad quattro,2021,,,24.0,30.0,26.0,Automatic,SI,2.0L,2.0L I4,,,
12637,45,9.0,377,27,A4 quattro,2021,,,25.0,34.0,28.0,Automatic,SI,2.0L,2.0L I4,,,
12598,45,9.0,377,27,A4 S line quattro,2021,,,24.0,31.0,27.0,Automatic,SI,2.0L,2.0L I4,,,
12600,45,9.0,377,27,A5 Cabriolet quattro,2021,,,23.0,31.0,26.0,Automatic,SI,2.0L,2.0L I4,,,
12599,45,9.0,377,27,A5 quattro,2021,,,24.0,31.0,27.0,Automatic,SI,2.0L,2.0L I4,,,
12638,45,9.0,377,27,A5 Sportback quattro,2021,,,25.0,34.0,28.0,Automatic,SI,2.0L,2.0L I4,,,
12601,45,9.0,377,27,A5 Sportback S line quattro,2021,,,24.0,31.0,27.0,Automatic,SI,2.0L,2.0L I4,,,
12507,45,9.0,377,27,A6 Allroad,2021,,,20.0,26.0,22.0,Automatic,SI,3.0L,3.0L V6,,,
12506,45,9.0,377,27,A6 quattro,2021,,,22.0,29.0,24.0,Automatic,SI,3.0L,3.0L V6,,,
12602,45,9.0,377,27,A6 quattro,2021,,,23.0,31.0,26.0,Automatic,SI,2.0L,2.0L I4,,,
12510,45,9.0,377,27,A7 quattro,2021,,,22.0,29.0,24.0,Automatic,SI,3.0L,3.0L V6,,,
12511,45,9.0,377,27,A8L,2021,,,17.0,26.0,21.0,Automatic,SI,3.0L,3.0L V6,,,
12557,45,9.0,377,27,A8L,2021,,,15.0,23.0,18.0,Automatic,SI,4.0L,4.0L V8,,,
12603,45,9.0,377,29,Q5,2021,,,23.0,28.0,25.0,Automatic,SI,2.0L,2.0L I4,,,
12703,45,9.0,377,29,Q5 Sportback,2021,,,23.0,28.0,25.0,Automatic,SI,2.0L,2.0L I4,,,
12558,45,9.0,377,29,Q7,2021,,,18.0,23.0,20.0,Automatic,SI,3.0L,3.0L V6,,,
12559,45,9.0,377,29,Q8,2021,,,18.0,231.0,20.0,Automatic,SI,3.0L,3.0L V6,,,
12560,45,9.0,377,27,RS 6 Avant,2021,,,15.0,22.0,17.0,Automatic,SI,4.0L,4.0L V8,,,
12561,45,9.0,377,27,RS7,2021,,,15.0,22.0,17.0,Automatic,SI,4.0L,4.0L V8,,,
12563,45,9.0,377,27,RS Q8,2021,,,13.0,19.0,15.0,Automatic,SI,4.0L,4.0L V8,,,
12508,45,9.0,377,27,S6,2021,,,18.0,28.0,22.0,Automatic,SI,2.9L,2.9L V6,,,
12509,45,9.0,377,27,S7,2021,,,18.0,28.0,22.0,Automatic,SI,2.9L,2.9L V6,,,
12562,45,9.0,377,27,S8,2021,,,13.0,22.0,16.0,Automatic,SI,4.0L,4.0L V8,,,
12719,57,9.0,355,29,Bentayga,2021,,,17.0,21.0,19.0,Automatic,SI,3.0L,"3.0L V6;
100 kW electric motor",18.0,Blended,
12546,57,9.0,211,27,330e,2021,,,25.0,33.0,28.0,Automatic,SI,2.0L,"2.0L I4;
80 kW electric motor",23.0,Blended,
12547,57,9.0,211,27,330e xDrive,2021,,,22.0,30.0,25.0,Automatic,SI,2.0L,"2.0L I4;
80 kW electric motor",20.0,Blended,
12722,57,9.0,211,27,530e,2021,,,24.0,29.0,26.0,Automatic,SI,2.0L,"2.0L I4;
80 kW electric motor",21.0,Blended,
12723,57,9.0,211,27,530e xDrive,2021,,,22.0,28.0,25.0,Automatic,SI,2.0L,"2.0L I4;
80 kW electric motor",19.0,Blended,
12565,45,9.0,211,29,540i,2021,,,25.0,32.0,27.0,Automatic,SI,3.0L,3.0L V6,,,
12514,45,9.0,211,29,540i xDrive,2021,,,23.0,31.0,26.0,Automatic,SI,3.0L,3.0L V6,,,
12548,57,9.0,211,27,745e xDrive,2021,,,19.0,26.0,22.0,Automatic,SI,3.0L,"3.0L V6;
83 kW electric motor",17.0,Blended,
12750,41,1.0,211,27,i3,2021,124.0,102.0,,,,Automatic,e-motor,125 kW electric motor,"125 kW electric motor;
120 Ah battery",153.0,,
12695,41,1.0,211,27,i3s,2021,124.0,102.0,,,,Automatic,e-motor,135 kW electric motor,"135 kW electric motor;
120 Ah battery",153.0,,
12730,57,9.0,211,27,i3s with Range Extender,2021,,,30.0,31.0,31.0,Automatic,SI,135 kW,"0.6L I2;
135 kW electric motor",126.0,Non-Blended,
12729,57,9.0,211,27,i3 with Range Extender,2021,,,30.0,31.0,31.0,Automatic,SI,125 kW,"0.6L I2;
125 kW electric motor",126.0,Non-Blended,
12512,45,9.0,211,29,M340i,2021,,,23.0,32.0,26.0,Automatic,SI,3.0L,3.0L V6,,,
12513,45,9.0,211,29,M340i xDrive,2021,,,22.0,31.0,25.0,Automatic,SI,3.0L,3.0L V6,,,
12753,45,9.0,211,27,M440i Convertible,2021,,,23.0,31.0,26.0,Automatic,SI,3.0L,3.0L V6,,,
12590,45,9.0,211,27,M440i xDrive Coupe,2021,,,22.0,31.0,25.0,Automatic,SI,3.0L,3.0L V6,,,
12724,57,9.0,211,29,X3 xDrive30e,2021,,,21.0,27.0,24.0,Automatic,SI,2.0L,"2.0L I4;
80 kW electric motor",18.0,Blended,
12515,45,9.0,211,29,X5 sDrive40i 2WD,2021,,,21.0,26.0,23.0,Automatic,SI,3.0L,3.0L V6,,,
12516,45,9.0,211,29,X5 sDrive40i 4WD,2021,,,21.0,25.0,23.0,Automatic,SI,3.0L,3.0L V6,,,
12549,57,9.0,211,29,X5 xDrive45e,2021,,,19.0,22.0,20.0,Automatic,SI,3.0L,"3.0L V6;
83 kW electric motor",31.0,Blended,
12517,45,9.0,211,29,X6 sDrive40i 2WD,2021,,,21.0,26.0,23.0,Automatic,SI,3.0L,3.0L V6,,,
12518,45,9.0,211,29,X6 sDrive40i 4WD,2021,,,21.0,25.0,23.0,Automatic,SI,3.0L,3.0L V6,,,
12519,45,9.0,211,29,X7 sDrive40i 4WD,2021,,,19.0,24.0,21.0,Automatic,SI,3.0L,3.0L V6,,,
12617,35,1.0,231,29,Escalade 2WD,2021,,,21.0,27.0,23.0,Automatic,CI,3.0L,3.0L V6,,,
12668,35,1.0,231,29,Escalade 4WD,2021,,,20.0,26.0,22.0,Automatic,CI,3.0L,3.0L V6,,,
12696,41,1.0,215,27,Bolt EV,2021,127.0,108.0,,,,,e-motor,150 kW electric motor,"150 kW electric motor;
189 Ah battery",259.0,,
12499,35,1.0,215,25,Colorado 2WD,2021,,,20.0,30.0,23.0,Automatic,CI,2.8L,2.8L I4,,,
12500,35,1.0,215,25,Colorado 4WD,2021,,,19.0,28.0,22.0,Automatic,CI,2.8L,2.8L I4,,,
12501,35,1.0,215,25,Colorado ZR2 4WD,2021,,,18.0,22.0,19.0,Automatic,CI,2.8L,2.8L I4,,,
12570,35,1.0,215,25,Silverado 2WD,2021,,,23.0,33.0,27.0,Automatic,CI,3.0L,3.0L V6,,,
12575,11,5.0,215,25,Silverado 2WD,2021,11.0,15.0,15.0,19.0,16.0,Automatic,SI,5.3L,5.3L V8,,,
12576,11,5.0,215,25,Silverado 4WD,2021,11.0,13.0,14.0,18.0,16.0,Automatic,SI,5.3L,5.3L V8,,,
12571,35,1.0,215,25,Silverado 4WD,2021,,,22.0,26.0,24.0,Automatic,CI,3.0L,3.0L V6,,,
12618,35,1.0,215,29,Suburban 2WD,2021,,,21.0,27.0,23.0,Automatic,CI,3.0L,3.0L V6,,,
12669,35,1.0,215,29,Suburban 4WD,2021,,,20.0,26.0,22.0,Automatic,CI,3.0L,3.0L V6,,,
12619,35,1.0,215,29,Tahoe 2WD,2021,,,21.0,28.0,24.0,Automatic,CI,3.0L,3.0L V6,,,
12670,35,1.0,215,29,Tahoe 4WD,2021,,,20.0,26.0,22.0,Automatic,CI,3.0L,3.0L V6,,,
12660,57,9.0,223,9,Pacifica Hybrid,2021,,,29.0,30.0,30.0,Automatic,SI,3.6L,"3.6L V6;
89 kW electric motor",32.0,Blended,
12613,57,9.0,409,27,SF90 Stradale Coupe,2021,,,16.0,20.0,18.0,Automatic,SI,3.9L,"3.9L V8;
150 kW electric motor",8.0,Blended,
12705,45,9.0,219,27,Escape AWD HEV,2021,,,43.0,37.0,40.0,Automatic,SI,2.5L I4,2.5L I4,,,
12704,45,9.0,219,27,Escape FWD HEV,2021,,,44.0,37.0,41.0,Automatic,SI,2.5L I4,2.5L I4,,,
